time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____1_SM_generator_UStatorPu;GEN____1_SM_voltageRegulator_EfdPu;GEN____2_SM_generator_omegaPu;GEN____2_SM_generator_PGen;GEN____2_SM_generator_QGen;GEN____2_SM_generator_UStatorPu;GEN____2_SM_voltageRegulator_EfdPu;GEN____3_SM_generator_omegaPu;GEN____3_SM_generator_PGen;GEN____3_SM_generator_QGen;GEN____3_SM_generator_UStatorPu;GEN____3_SM_voltageRegulator_EfdPu;GEN____6_SM_generator_omegaPu;GEN____6_SM_generator_PGen;GEN____6_SM_generator_QGen;GEN____6_SM_generator_UStatorPu;GEN____6_SM_voltageRegulator_EfdPu;GEN____8_SM_generator_omegaPu;GEN____8_SM_generator_PGen;GEN____8_SM_generator_QGen;GEN____8_SM_generator_UStatorPu;GEN____8_SM_voltageRegulator_EfdPu;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___3_EC_P;_LOAD___3_EC_Q;_LOAD___3_EC_DeltaPc_value;_LOAD___3_EC_DeltaQc_value;_LOAD___6_EC_P;_LOAD___6_EC_Q;_LOAD___6_EC_DeltaPc_value;_LOAD___6_EC_DeltaQc_value;_LOAD___9_EC_P;_LOAD___9_EC_Q;_LOAD___9_EC_DeltaPc_value;_LOAD___9_EC_DeltaQc_value;
40.000256;1.047539;1.024153;0.983730;0.949889;0.954639;1.048394;0.996811;1.068408;0.979726;0.983834;1.011080;1.030425;1.020597;0.979938;0.966851;427.920605;-0.631881;1.048032;1.329544;0.966846;223.311603;116.748406;1.034514;1.433833;0.966814;267.710403;163.202576;0.993922;1.405431;0.966794;13.111225;57.288727;1.048394;1.619717;0.966816;39.378268;44.709399;1.085247;1.416771;0.210517;0.120740;5.504993;0.270367;5.000000;0.500000;0.658252;0.107944;5.000000;0.500000;1.642257;0.214356;5.000000;0.500000;
40.000512;1.047539;1.024153;0.983730;0.949888;0.954638;1.048394;0.996811;1.068408;0.979726;0.983834;1.011080;1.030425;1.020597;0.979938;0.966850;427.921923;-0.631769;1.048032;1.329546;0.966845;223.312462;116.749014;1.034514;1.433835;0.966813;267.709114;163.203597;0.993922;1.405433;0.966794;13.110792;57.289147;1.048394;1.619714;0.966816;39.378272;44.709497;1.085247;1.416769;0.210517;0.120739;5.504992;0.270367;5.000000;0.500000;0.658252;0.107944;5.000000;0.500000;1.642256;0.214356;5.000000;0.500000;
40.001024;1.047539;1.024152;0.983730;0.949888;0.954638;1.048394;0.996811;1.068408;0.979726;0.983834;1.011080;1.030426;1.020597;0.979938;0.966850;427.924555;-0.631547;1.048032;1.329549;0.966845;223.314181;116.750227;1.034514;1.433839;0.966813;267.706536;163.205639;0.993921;1.405436;0.966794;13.109929;57.289986;1.048394;1.619708;0.966815;39.378279;44.709693;1.085247;1.416764;0.210517;0.120739;5.504990;0.270367;5.000000;0.500000;0.658252;0.107944;5.000000;0.500000;1.642256;0.214356;5.000000;0.500000;
40.002048;1.047538;1.024152;0.983729;0.949886;0.954636;1.048395;0.996811;1.068408;0.979726;0.983834;1.011081;1.030426;1.020598;0.979939;0.966848;427.929813;-0.631108;1.048032;1.329556;0.966844;223.317611;116.752649;1.034513;1.433847;0.966811;267.701384;163.209722;0.993921;1.405443;0.966792;13.108221;57.291658;1.048395;1.619695;0.966814;39.378290;44.710084;1.085248;1.416755;0.210517;0.120739;5.504987;0.270367;5.000000;0.500000;0.658253;0.107944;5.000000;0.500000;1.642256;0.214355;5.000000;0.500000;
40.004096;1.047538;1.024150;0.983728;0.949884;0.954634;1.048396;0.996810;1.068409;0.979726;0.983834;1.011081;1.030427;1.020599;0.979939;0.966846;427.940295;-0.630248;1.048031;1.329570;0.966841;223.324450;116.757475;1.034512;1.433864;0.966809;267.691094;163.217879;0.993920;1.405455;0.966790;13.104870;57.294983;1.048396;1.619669;0.966811;39.378295;44.710860;1.085248;1.416737;0.210516;0.120739;5.504981;0.270366;5.000000;0.500000;0.658254;0.107945;5.000000;0.500000;1.642256;0.214355;5.000000;0.500000;
40.008192;1.047536;1.024148;0.983726;0.949879;0.954629;1.048399;0.996809;1.068410;0.979726;0.983834;1.011083;1.030430;1.020601;0.979940;0.966841;427.961132;-0.628601;1.048030;1.329598;0.966836;223.338038;116.767060;1.034511;1.433895;0.966804;267.670581;163.234164;0.993919;1.405479;0.966785;13.098407;57.301557;1.048399;1.619616;0.966806;39.378254;44.712389;1.085250;1.416700;0.210516;0.120738;5.504968;0.270365;5.000000;0.500000;0.658255;0.107945;5.000000;0.500000;1.642255;0.214355;5.000000;0.500000;
40.016384;1.047533;1.024143;0.983722;0.949870;0.954619;1.048404;0.996807;1.068413;0.979725;0.983835;1.011086;1.030435;1.020606;0.979942;0.966831;428.002323;-0.625564;1.048027;1.329650;0.966826;223.364875;116.785976;1.034508;1.433953;0.966794;267.629854;163.266586;0.993917;1.405520;0.966776;13.086296;57.314435;1.048404;1.619504;0.966797;39.377999;44.715368;1.085254;1.416623;0.210514;0.120737;5.504946;0.270363;5.000000;0.500000;0.658259;0.107946;5.000000;0.500000;1.642254;0.214355;5.000000;0.500000;
40.032768;1.047528;1.024135;0.983715;0.949853;0.954601;1.048417;0.996804;1.068419;0.979725;0.983837;1.011094;1.030446;1.020617;0.979947;0.966811;428.082852;-0.620352;1.048022;1.329746;0.966807;223.417191;116.822845;1.034503;1.434055;0.966775;267.549789;163.330655;0.993914;1.405583;0.966757;13.064643;57.339263;1.048417;1.619259;0.966777;39.377027;44.721060;1.085262;1.416462;0.210511;0.120734;5.504906;0.270359;5.000000;0.500000;0.658267;0.107949;5.000000;0.500000;1.642254;0.214355;5.000000;0.500000;
40.065536;1.047519;1.024120;0.983704;0.949824;0.954571;1.048444;0.996801;1.068433;0.979727;0.983844;1.011112;1.030471;1.020640;0.979959;0.966772;428.236275;-0.612742;1.048014;1.329907;0.966768;223.515758;116.892623;1.034495;1.434214;0.966737;267.396123;163.454442;0.993911;1.405647;0.966722;13.029233;57.385612;1.048444;1.618713;0.966740;39.374455;44.731524;1.085280;1.416112;0.210507;0.120730;5.504846;0.270353;5.000000;0.500000;0.658284;0.107954;5.000000;0.500000;1.642258;0.214356;5.000000;0.500000;
40.131072;1.047507;1.024101;0.983692;0.949786;0.954530;1.048508;0.996807;1.068466;0.979742;0.983869;1.011156;1.030530;1.020697;0.979992;0.966694;428.506757;-0.607792;1.048003;1.330124;0.966690;223.682136;117.013282;1.034487;1.434379;0.966663;267.119319;163.676975;0.993913;1.405606;0.966656;12.986516;57.464679;1.048508;1.617442;0.966668;39.372644;44.748746;1.085318;1.415339;0.210501;0.120724;5.504781;0.270346;5.000000;0.500000;0.658324;0.107967;5.000000;0.500000;1.642283;0.214363;5.000000;0.500000;
40.262144;1.047504;1.024098;0.983703;0.949786;0.954532;1.048660;0.996865;1.068545;0.979814;0.983954;1.011274;1.030676;1.020836;0.980091;0.966542;428.867637;-0.638391;1.047999;1.330205;0.966539;223.866273;117.162880;1.034497;1.434183;0.966524;266.718922;163.988472;0.993942;1.405018;0.966531;12.997282;57.565019;1.048660;1.614385;0.966533;39.406623;44.767130;1.085404;1.413635;0.210500;0.120723;5.504841;0.270352;5.000000;0.500000;0.658420;0.107999;5.000000;0.500000;1.642404;0.214394;5.000000;0.500000;
40.393216;1.047525;1.024135;0.983756;0.949880;0.954627;1.048827;0.996972;1.068634;0.979932;0.984078;1.011417;1.030837;1.020993;0.980223;0.966396;428.978468;-0.715971;1.048014;1.329914;0.966394;223.854238;117.188616;1.034536;1.433402;0.966393;266.551882;164.107034;0.994001;1.403837;0.966405;13.090809;57.595056;1.048827;1.611060;0.966405;39.501347;44.765718;1.085490;1.411896;0.210511;0.120734;5.505135;0.270381;5.000000;0.500000;0.658524;0.108033;5.000000;0.500000;1.642601;0.214445;5.000000;0.500000;
40.655360;1.047578;1.024253;0.983933;0.950159;0.954895;1.049069;0.997203;1.068779;0.980182;0.984326;1.011663;1.031077;1.021233;0.980466;0.966129;428.705317;-0.916393;1.048051;1.329169;0.966129;223.471733;117.009833;1.034637;1.431377;0.966150;266.847500;163.907519;0.994164;1.400574;0.966143;13.224282;57.555296;1.049069;1.606218;0.966155;39.771414;44.736890;1.085624;1.409221;0.210548;0.120769;5.506126;0.270479;5.000000;0.500000;0.658676;0.108083;5.000000;0.500000;1.643021;0.214555;5.000000;0.500000;
40.917504;1.047586;1.024328;0.984099;0.950359;0.955072;1.049117;0.997334;1.068844;0.980321;0.984452;1.011754;1.031130;1.021297;0.980573;0.965912;428.199780;-1.074791;1.048045;1.329291;0.965910;222.905340;116.729776;1.034685;1.430408;0.965932;267.618165;163.426253;0.994300;1.397863;0.965912;13.201036;57.478471;1.049117;1.605248;0.965925;39.952747;44.710927;1.085679;1.408125;0.210571;0.120791;5.507056;0.270570;5.000000;0.500000;0.658706;0.108093;5.000000;0.500000;1.643254;0.214616;5.000000;0.500000;
41.179648;1.047544;1.024316;0.984150;0.950413;0.955110;1.049105;0.997370;1.068870;0.980358;0.984482;1.011766;1.031121;1.021293;0.980593;0.965721;428.024324;-1.153543;1.047996;1.330266;0.965717;222.574980;116.609413;1.034662;1.430872;0.965730;267.974793;163.216454;0.994338;1.397109;0.965716;13.178201;57.446611;1.049105;1.605495;0.965724;40.038608;44.711603;1.085706;1.407587;0.210567;0.120788;5.507340;0.270598;5.000000;0.500000;0.658699;0.108090;5.000000;0.500000;1.643316;0.214632;5.000000;0.500000;
41.441792;1.047484;1.024262;0.984125;0.950396;0.955085;1.049079;0.997366;1.068880;0.980353;0.984474;1.011750;1.031097;1.021271;0.980582;0.965549;428.067898;-1.189260;1.047933;1.331529;0.965543;222.433281;116.602524;1.034608;1.431956;0.965549;267.971723;163.221086;0.994313;1.397598;0.965542;13.176033;57.440299;1.049079;1.606013;0.965548;40.116803;44.725890;1.085721;1.407284;0.210551;0.120772;5.507200;0.270584;5.000000;0.500000;0.658682;0.108085;5.000000;0.500000;1.643306;0.214630;5.000000;0.500000;
41.703936;1.047422;1.024198;0.984070;0.950357;0.955042;1.049056;0.997349;1.068884;0.980337;0.984458;1.011731;1.031074;1.021250;0.980564;0.965389;428.200334;-1.208979;1.047871;1.332772;0.965384;222.386123;116.647823;1.034549;1.433128;0.965384;267.800656;163.321864;0.994265;1.398555;0.965383;13.184906;57.445137;1.049056;1.606464;0.965389;40.201484;44.744015;1.085732;1.407057;0.210531;0.120753;5.506896;0.270554;5.000000;0.500000;0.658668;0.108080;5.000000;0.500000;1.643279;0.214623;5.000000;0.500000;
42.228224;1.047352;1.024141;0.984013;0.950345;0.955022;1.049056;0.997358;1.068905;0.980349;0.984469;1.011739;1.031075;1.021253;0.980573;0.965129;428.343687;-1.272226;1.047796;1.334272;0.965124;222.291118;116.716950;1.034498;1.434157;0.965125;267.591766;163.423594;0.994215;1.399567;0.965125;13.201390;57.447529;1.049056;1.606472;0.965130;40.360422;44.763170;1.085761;1.406487;0.210513;0.120736;5.506575;0.270523;5.000000;0.500000;0.658668;0.108080;5.000000;0.500000;1.643301;0.214628;5.000000;0.500000;
42.752512;1.047311;1.024123;0.983998;0.950369;0.955038;1.049069;0.997385;1.068930;0.980381;0.984499;1.011761;1.031088;1.021269;0.980599;0.964915;428.382837;-1.348688;1.047749;1.335217;0.964911;222.153158;116.751324;1.034483;1.434450;0.964914;267.549517;163.423729;0.994201;1.399852;0.964913;13.212515;57.438620;1.049069;1.606222;0.964917;40.486844;44.771378;1.085790;1.405913;0.210508;0.120731;5.506494;0.270515;5.000000;0.500000;0.658676;0.108083;5.000000;0.500000;1.643354;0.214642;5.000000;0.500000;
43.801088;1.047268;1.024127;0.984002;0.950425;0.955084;1.049088;0.997435;1.068968;0.980436;0.984549;1.011798;1.031109;1.021294;0.980641;0.964620;428.408870;-1.480110;1.047696;1.336278;0.964617;221.934913;116.815008;1.034492;1.434271;0.964619;267.549480;163.385674;0.994202;1.399830;0.964618;13.227106;57.413527;1.049088;1.605842;0.964621;40.659037;44.777198;1.085830;1.405103;0.210509;0.120732;5.506514;0.270517;5.000000;0.500000;0.658688;0.108087;5.000000;0.500000;1.643446;0.214666;5.000000;0.500000;
44.849664;1.047244;1.024141;0.984011;0.950471;0.955122;1.049100;0.997472;1.068994;0.980476;0.984585;1.011823;1.031123;1.021311;0.980672;0.964414;428.437964;-1.581238;1.047665;1.336900;0.964412;221.792421;116.882171;1.034512;1.433874;0.964414;267.537631;163.366604;0.994209;1.399683;0.964413;13.237495;57.391681;1.049100;1.605600;0.964415;40.778974;44.779671;1.085857;1.404559;0.210514;0.120736;5.506562;0.270521;5.000000;0.500000;0.658695;0.108089;5.000000;0.500000;1.643513;0.214684;5.000000;0.500000;
45.898240;1.047233;1.024159;0.984021;0.950507;0.955153;1.049108;0.997500;1.069013;0.980506;0.984612;1.011842;1.031133;1.021323;0.980694;0.964272;428.462258;-1.657708;1.047647;1.337257;0.964270;221.697655;116.940801;1.034534;1.433428;0.964271;267.525798;163.355973;0.994219;1.399483;0.964271;13.244839;57.373895;1.049108;1.605426;0.964273;40.862577;44.780247;1.085876;1.404186;0.210519;0.120741;5.506622;0.270527;5.000000;0.500000;0.658701;0.108091;5.000000;0.500000;1.643563;0.214697;5.000000;0.500000;
47.995392;1.047225;1.024187;0.984040;0.950552;0.955192;1.049118;0.997533;1.069033;0.980541;0.984643;1.011864;1.031144;1.021338;0.980720;0.964120;428.489097;-1.746848;1.047633;1.337541;0.964119;221.598458;117.014689;1.034568;1.432747;0.964119;267.515281;163.344262;0.994237;1.399130;0.964119;13.252735;57.351459;1.049118;1.605226;0.964120;40.951811;44.779234;1.085896;1.403789;0.210528;0.120750;5.506726;0.270538;5.000000;0.500000;0.658707;0.108093;5.000000;0.500000;1.643621;0.214712;5.000000;0.500000;
50.092544;1.047223;1.024205;0.984052;0.950578;0.955215;1.049124;0.997551;1.069043;0.980560;0.984660;1.011876;1.031150;1.021345;0.980735;0.964039;428.503675;-1.797001;1.047627;1.337657;0.964038;221.546123;117.057984;1.034590;1.432309;0.964039;267.510641;163.337896;0.994249;1.398890;0.964039;13.256967;57.338189;1.049124;1.605116;0.964039;40.999412;44.778097;1.085906;1.403580;0.210533;0.120755;5.506797;0.270544;5.000000;0.500000;0.658711;0.108094;5.000000;0.500000;1.643654;0.214721;5.000000;0.500000;
54.286848;1.047223;1.024221;0.984063;0.950599;0.955234;1.049128;0.997565;1.069051;0.980575;0.984674;1.011885;1.031155;1.021351;0.980746;0.963980;428.514528;-1.834903;1.047624;1.337718;0.963980;221.508476;117.091659;1.034608;1.431947;0.963980;267.507737;163.333359;0.994259;1.398682;0.963980;13.260059;57.327750;1.049128;1.605035;0.963980;41.034041;44.776909;1.085914;1.403429;0.210538;0.120760;5.506857;0.270550;5.000000;0.500000;0.658713;0.108095;5.000000;0.500000;1.643679;0.214727;5.000000;0.500000;
58.481152;1.047224;1.024227;0.984068;0.950607;0.955241;1.049129;0.997571;1.069054;0.980581;0.984679;1.011888;1.031157;1.021353;0.980750;0.963958;428.518536;-1.848961;1.047623;1.337735;0.963958;221.494876;117.104334;1.034615;1.431806;0.963958;267.506781;163.331745;0.994263;1.398599;0.963958;13.261187;57.323778;1.049129;1.605004;0.963958;41.046638;44.776394;1.085917;1.403374;0.210540;0.120761;5.506881;0.270553;5.000000;0.500000;0.658714;0.108096;5.000000;0.500000;1.643689;0.214730;5.000000;0.500000;
66.869760;1.047224;1.024230;0.984070;0.950610;0.955244;1.049130;0.997573;1.069056;0.980583;0.984681;1.011890;1.031158;1.021354;0.980752;0.963949;428.520335;-1.855261;1.047623;1.337740;0.963949;221.488861;117.110068;1.034619;1.431740;0.963949;267.506388;163.331044;0.994265;1.398560;0.963949;13.261689;57.321962;1.049130;1.604991;0.963949;41.052237;44.776144;1.085918;1.403350;0.210541;0.120762;5.506892;0.270554;5.000000;0.500000;0.658715;0.108096;5.000000;0.500000;1.643693;0.214731;5.000000;0.500000;
76.869760;1.047224;1.024230;0.984070;0.950611;0.955245;1.049130;0.997574;1.069056;0.980584;0.984681;1.011890;1.031158;1.021354;0.980752;0.963947;428.520756;-1.856731;1.047623;1.337741;0.963947;221.487464;117.111410;1.034619;1.431725;0.963947;267.506301;163.330884;0.994266;1.398550;0.963947;13.261806;57.321532;1.049130;1.604988;0.963947;41.053541;44.776082;1.085918;1.403345;0.210541;0.120762;5.506895;0.270554;5.000000;0.500000;0.658715;0.108096;5.000000;0.500000;1.643694;0.214731;5.000000;0.500000;
86.869760;1.047224;1.024230;0.984070;0.950611;0.955245;1.049130;0.997574;1.069056;0.980584;0.984681;1.011890;1.031158;1.021355;0.980752;0.963946;428.520817;-1.856943;1.047623;1.337741;0.963946;221.487264;117.111604;1.034620;1.431722;0.963946;267.506289;163.330862;0.994266;1.398549;0.963946;13.261823;57.321468;1.049130;1.604987;0.963946;41.053729;44.776072;1.085918;1.403344;0.210541;0.120762;5.506896;0.270554;5.000000;0.500000;0.658715;0.108096;5.000000;0.500000;1.643694;0.214731;5.000000;0.500000;
96.869760;1.047224;1.024230;0.984070;0.950611;0.955245;1.049130;0.997574;1.069056;0.980584;0.984681;1.011890;1.031158;1.021355;0.980752;0.963946;428.520844;-1.857036;1.047623;1.337742;0.963946;221.487174;117.111689;1.034620;1.431721;0.963946;267.506283;163.330851;0.994266;1.398548;0.963946;13.261830;57.321441;1.049130;1.604987;0.963946;41.053812;44.776069;1.085918;1.403343;0.210541;0.120762;5.506896;0.270554;5.000000;0.500000;0.658715;0.108096;5.000000;0.500000;1.643694;0.214731;5.000000;0.500000;
100.000000;1.047224;1.024230;0.984070;0.950611;0.955245;1.049130;0.997574;1.069056;0.980584;0.984681;1.011890;1.031158;1.021355;0.980752;0.963946;428.520849;-1.857053;1.047623;1.337742;0.963946;221.487159;117.111704;1.034620;1.431721;0.963946;267.506282;163.330850;0.994266;1.398548;0.963946;13.261832;57.321436;1.049130;1.604987;0.963946;41.053826;44.776068;1.085918;1.403343;0.210541;0.120762;5.506896;0.270554;5.000000;0.500000;0.658715;0.108096;5.000000;0.500000;1.643694;0.214731;5.000000;0.500000;
